caldt,spindx,sprtrn,vwretd,vwretx
1994-01-31,481.61,0.032501,0.033429,0.031954
1994-02-28,467.14,-0.030045,-0.027161,-0.030121
1994-03-31,445.77,-0.045747,-0.043456,-0.045728
1994-04-29,450.91,0.011531,0.012817,0.011478
1994-05-31,456.51,0.012419,0.016309,0.012559
1994-06-30,444.27,-0.026812,-0.024762,-0.027113
1994-07-29,458.25,0.031467,0.032714,0.031381
1994-08-31,475.5,0.037643,0.041341,0.03799
1994-09-30,462.71,-0.026898,-0.02394,-0.026238
1994-10-31,472.35,0.020834,0.022622,0.021043
1994-11-30,453.69,-0.039505,-0.036248,-0.039423
1994-12-30,459.27,0.012299,0.014955,0.012419
1995-01-31,470.42,0.024278,0.026,0.024348
1995-02-28,487.39,0.036074,0.039228,0.036328
1995-03-31,500.71,0.027329,0.029334,0.027179
1995-04-28,514.71,0.02796,0.029395,0.027914
1995-05-31,533.4,0.036312,0.039809,0.036454
1995-06-30,544.75,0.021279,0.024155,0.022198
1995-07-31,562.06,0.031776,0.033405,0.032023
1995-08-31,561.88,-0.00032,0.003502,0.000642
1995-09-29,584.41,0.040098,0.042102,0.040182
1995-10-31,581.5,-0.004979,-0.003442,-0.004864
1995-11-30,605.37,0.041049,0.044179,0.041338
1995-12-29,615.93,0.017444,0.017643,0.015809
1996-01-31,636.02,0.032617,0.034861,0.033415
1996-02-29,640.43,0.006934,0.010088,0.007689
1996-03-29,645.5,0.007917,0.009585,0.00786
1996-04-30,654.17,0.013432,0.015133,0.013857
1996-05-31,669.12,0.022853,0.025258,0.02253
1996-06-28,670.63,0.002257,0.004128,0.002562
1996-07-31,639.95,-0.045748,-0.044444,-0.046048
1996-08-30,651.99,0.018814,0.021928,0.019589
1996-09-30,687.31,0.054173,0.056035,0.054112
1996-10-31,705.27,0.026131,0.026798,0.025349
1996-11-29,757.02,0.073376,0.076441,0.074218
1996-12-31,740.74,-0.021505,-0.019798,-0.021518
1997-01-31,786.16,0.061317,0.062827,0.06169
1997-02-28,790.82,0.005928,0.007752,0.0058
1997-03-31,757.12,-0.042614,-0.041688,-0.04331
1997-04-30,801.34,0.058406,0.060274,0.059016
1997-05-30,848.28,0.058577,0.061401,0.059272
1997-06-30,885.14,0.043453,0.044103,0.042762
1997-07-31,954.29,0.078123,0.080388,0.078977
1997-08-29,899.47,-0.057446,-0.054975,-0.056458
1997-09-30,947.28,0.053154,0.053886,0.052408
1997-10-31,914.62,-0.034478,-0.032605,-0.03373
1997-11-28,955.4,0.044587,0.046321,0.044625
1997-12-31,970.43,0.015732,0.017147,0.0157
1998-01-30,980.28,0.01015,0.011994,0.01108
1998-02-27,1049.34,0.070449,0.071956,0.070303
1998-03-31,1101.75,0.049946,0.051336,0.050104
1998-04-30,1111.75,0.009076,0.011276,0.010232
1998-05-29,1090.82,-0.018826,-0.017674,-0.019206
1998-06-30,1133.84,0.039438,0.04097,0.0398
1998-07-31,1120.67,-0.011615,-0.010109,-0.011112
1998-08-31,957.28,-0.145797,-0.143124,-0.144504
1998-09-30,1017.01,0.062396,0.063176,0.061612
1998-10-30,1098.67,0.080294,0.080111,0.079144
1998-11-30,1163.63,0.059126,0.062165,0.060685
1998-12-31,1229.23,0.056375,0.059673,0.058454
1999-01-29,1279.64,0.041009,0.0428,0.042
1999-02-26,1238.33,-0.032283,-0.031935,-0.033156
1999-03-31,1286.37,0.038794,0.038979,0.037774
1999-04-30,1335.18,0.037944,0.037559,0.036771
1999-05-28,1301.84,-0.02497,-0.023159,-0.024833
1999-06-30,1372.71,0.054438,0.054431,0.053398
1999-07-30,1328.72,-0.032046,-0.03022,-0.031084
1999-08-31,1320.41,-0.006254,-0.005004,-0.006251
1999-09-30,1282.71,-0.028552,-0.028079,-0.029257
1999-10-29,1362.93,0.06254,0.064238,0.063512
1999-11-30,1388.91,0.019062,0.020822,0.019547
1999-12-31,1469.25,0.057844,0.062579,0.061549
2000-01-31,1394.46,-0.050904,-0.04963,-0.050296
2000-02-29,1366.42,-0.020108,-0.017458,-0.018666
2000-03-31,1498.58,0.09672,0.098488,0.097431
2000-04-28,1452.43,-0.030796,-0.031583,-0.032308
2000-05-31,1420.6,-0.021915,-0.022304,-0.023617
2000-06-30,1454.6,0.023934,0.026219,0.025497
2000-07-31,1430.83,-0.016341,-0.012795,-0.013559
2000-08-31,1517.68,0.060699,0.062594,0.061275
2000-09-29,1436.51,-0.053483,-0.052088,-0.052795
2000-10-31,1429.4,-0.00495,-0.00412,-0.004829
2000-11-30,1314.95,-0.080069,-0.078268,-0.079558
2000-12-29,1320.28,0.004053,0.00572,0.004861
2001-01-31,1366.01,0.034637,0.032372,0.031555
2001-02-28,1239.94,-0.092291,-0.090952,-0.092131
2001-03-30,1160.33,-0.064205,-0.063706,-0.064587
2001-04-30,1249.46,0.076814,0.077824,0.076981
2001-05-31,1255.82,0.00509,0.006859,0.00533
2001-06-29,1224.42,-0.025004,-0.024505,-0.025183
2001-07-31,1211.23,-0.010772,-0.009317,-0.010248
2001-08-31,1133.58,-0.064108,-0.063435,-0.064933
2001-09-28,1040.94,-0.081723,-0.080361,-0.081352
2001-10-31,1059.78,0.018099,0.01954,0.018546
2001-11-30,1139.45,0.075176,0.078787,0.077259
2001-12-31,1148.08,0.007574,0.009051,0.007849
2002-01-31,1130.2,-0.015574,-0.014324,-0.01532
2002-02-28,1106.73,-0.020766,-0.019481,-0.020973
2002-03-28,1147.39,0.036739,0.037572,0.03669
2002-04-30,1076.92,-0.061418,-0.061001,-0.061826
2002-05-31,1067.14,-0.009081,-0.0078,-0.009438
2002-06-28,989.81,-0.072465,-0.071349,-0.072611
2002-07-31,911.62,-0.078995,-0.073987,-0.075074
2002-08-30,916.07,0.004881,0.007061,0.005401
2002-09-30,815.29,-0.110013,-0.108965,-0.110421
2002-10-31,885.76,0.086436,0.088599,0.087103
2002-11-29,936.31,0.05707,0.059019,0.057288
2002-12-31,879.82,-0.060333,-0.058834,-0.060464
2003-01-31,855.7,-0.027415,-0.026579,-0.02786
2003-02-28,841.15,-0.017004,-0.015246,-0.017225
2003-03-31,848.18,0.008358,0.010308,0.008967
2003-04-30,916.92,0.081044,0.082774,0.081462
2003-05-30,963.59,0.050899,0.053251,0.051508
2003-06-30,974.5,0.011322,0.012816,0.011351
2003-07-31,990.31,0.016224,0.017932,0.016505
2003-08-29,1008.01,0.017873,0.019597,0.018014
2003-09-30,995.97,-0.011944,-0.010737,-0.012107
2003-10-31,1050.71,0.054962,0.05556,0.05397
2003-11-28,1058.2,0.007129,0.009259,0.007606
2003-12-31,1111.92,0.050766,0.05178,0.050107
2004-01-30,1131.13,0.017276,0.019078,0.017991
2004-02-27,1144.94,0.012209,0.014403,0.012716
2004-03-31,1126.21,-0.016359,-0.014982,-0.016267
2004-04-30,1107.3,-0.016791,-0.015584,-0.016719
2004-05-28,1120.68,0.012084,0.013629,0.012024
2004-06-30,1140.84,0.017989,0.019489,0.018019
2004-07-30,1101.72,-0.034291,-0.032954,-0.034111
2004-08-31,1104.24,0.002287,0.003807,0.002019
2004-09-30,1114.58,0.009364,0.010817,0.009347
2004-10-29,1130.2,0.014014,0.014973,0.013699
2004-11-30,1173.82,0.038595,0.040559,0.035572
2004-12-31,1211.92,0.032458,0.033734,0.032086
2005-01-31,1181.27,-0.02529,-0.023824,-0.024749
2005-02-28,1203.6,0.018903,0.021152,0.019015
2005-03-31,1180.59,-0.019118,-0.01724,-0.018729
2005-04-29,1156.85,-0.020109,-0.018926,-0.020076
2005-05-31,1191.5,0.029952,0.031994,0.030156
2005-06-30,1191.33,-0.000143,0.001717,0.000139
2005-07-29,1234.18,0.035968,0.037364,0.036163
2005-08-31,1220.33,-0.011222,-0.009159,-0.011265
2005-09-30,1228.81,0.006949,0.008067,0.006916
2005-10-31,1207.01,-0.017741,-0.015672,-0.016697
2005-11-30,1249.48,0.035186,0.038289,0.035675
2005-12-30,1248.29,-0.000952,-6e-05,-0.001396
2006-01-31,1280.08,0.025467,0.026442,0.025424
2006-02-28,1280.66,0.000453,0.002425,0.000167
2006-03-31,1294.83,0.011065,0.012909,0.011511
2006-04-28,1310.61,0.012187,0.012064,0.01085
2006-05-31,1270.09,-0.030917,-0.028319,-0.030519
2006-06-30,1270.2,8.7e-05,0.001587,0.000348
2006-07-31,1276.66,0.005086,0.005571,0.00451
2006-08-31,1303.82,0.021274,0.02415,0.021679
2006-09-29,1335.85,0.024566,0.026487,0.025296
2006-10-31,1377.94,0.031508,0.032527,0.03142
2006-11-30,1400.63,0.016467,0.018385,0.015887
2006-12-29,1418.3,0.012616,0.013768,0.012294
2007-01-31,1438.24,0.014059,0.015313,0.014345
2007-02-28,1406.82,-0.021846,-0.019288,-0.021598
2007-03-30,1420.86,0.00998,0.010894,0.009679
2007-04-30,1482.37,0.043291,0.043991,0.042857
2007-05-31,1530.62,0.032549,0.034459,0.032154
2007-06-29,1503.35,-0.017816,-0.01662,-0.017829
2007-07-31,1455.27,-0.031982,-0.031197,-0.032284
2007-08-31,1473.99,0.012864,0.015094,0.01286
2007-09-28,1526.75,0.035794,0.037468,0.035923
2007-10-31,1549.38,0.014822,0.01736,0.016292
2007-11-30,1481.14,-0.044043,-0.041382,-0.043582
2007-12-31,1468.36,-0.008628,-0.006116,-0.007903
2008-01-31,1378.55,-0.061164,-0.061166,-0.062332
2008-02-29,1330.63,-0.034761,-0.031419,-0.033693
2008-03-31,1322.7,-0.00596,-0.0034,-0.005054
2008-04-30,1385.59,0.047547,0.048629,0.04749
2008-05-30,1400.38,0.010674,0.012986,0.010708
2008-06-30,1280.0,-0.085962,-0.082842,-0.084569
2008-07-31,1267.38,-0.009859,-0.007306,-0.008738
2008-08-29,1282.83,0.012191,0.014955,0.012682
2008-09-30,1166.36,-0.090792,-0.085467,-0.087287
2008-10-31,968.75,-0.169425,-0.16698,-0.168455
2008-11-28,896.24,-0.074849,-0.073512,-0.076514
2008-12-31,903.25,0.007822,0.011996,0.009229
2009-01-30,825.88,-0.085657,-0.082615,-0.084039
2009-02-27,735.09,-0.109931,-0.103588,-0.107401
2009-03-31,797.87,0.085405,0.087634,0.084154
2009-04-30,872.81,0.093925,0.09423,0.09255
2009-05-29,919.14,0.053081,0.05464,0.051848
2009-06-30,919.32,0.000196,0.002476,0.00068
2009-07-31,987.48,0.074142,0.074482,0.073101
2009-08-31,1020.62,0.03356,0.034751,0.032255
2009-09-30,1057.08,0.035723,0.036534,0.034978
2009-10-30,1036.19,-0.019762,-0.018259,-0.019458
2009-11-30,1095.63,0.057364,0.060257,0.057607
2009-12-31,1115.1,0.017771,0.018983,0.017346
2010-01-29,1073.87,-0.036974,-0.035751,-0.036781
2010-02-26,1104.49,0.028514,0.030424,0.028014
2010-03-31,1169.43,0.058796,0.061014,0.05943
2010-04-30,1186.69,0.014759,0.015977,0.014957
2010-05-28,1089.41,-0.081976,-0.080111,-0.082337
2010-06-30,1030.71,-0.053882,-0.053525,-0.055115
2010-07-30,1101.6,0.068778,0.070451,0.06862
2010-08-31,1049.33,-0.047449,-0.045434,-0.04784
2010-09-30,1141.2,0.087551,0.090383,0.088751
2010-10-29,1183.26,0.036856,0.038726,0.037081
2010-11-30,1180.55,-0.00229,-5.1e-05,-0.002571
2010-12-31,1257.64,0.0653,0.067055,0.065249
2011-01-31,1286.12,0.022646,0.023349,0.022319
2011-02-28,1327.22,0.031957,0.032508,0.030251
2011-03-31,1325.83,-0.001047,0.000625,-0.000867
2011-04-29,1363.61,0.028495,0.029441,0.028358
2011-05-31,1345.2,-0.013501,-0.011313,-0.013572
2011-06-30,1320.64,-0.018258,-0.016545,-0.018106
2011-07-29,1292.28,-0.021474,-0.019828,-0.020982
2011-08-31,1218.89,-0.056791,-0.054323,-0.056735
2011-09-30,1131.42,-0.071762,-0.070238,-0.071739
2011-10-31,1253.3,0.107723,0.109014,0.107554
2011-11-30,1246.96,-0.005059,-0.002727,-0.005552
2011-12-30,1257.6,0.008533,0.009427,0.007613
2012-01-31,1312.41,0.043583,0.045205,0.044003
2012-02-29,1365.68,0.040589,0.043341,0.040744
2012-03-30,1408.47,0.031332,0.032866,0.031282
2012-04-30,1397.91,-0.007498,-0.006034,-0.007237
2012-05-31,1310.33,-0.062651,-0.05979,-0.062433
2012-06-29,1362.16,0.039555,0.041465,0.039889
2012-07-31,1379.32,0.012598,0.014363,0.013096
2012-08-31,1406.58,0.019763,0.022744,0.019938
2012-09-28,1440.67,0.024236,0.02512,0.023547
2012-10-31,1412.16,-0.019789,-0.017837,-0.019227
2012-11-30,1416.18,0.002847,0.005326,0.002154
2012-12-31,1426.19,0.007068,0.008508,0.005902
2013-01-31,1498.11,0.050428,0.052361,0.051024
2013-02-28,1514.68,0.011061,0.013013,0.010511
2013-03-28,1569.19,0.035988,0.037584,0.036025
2013-04-30,1597.57,0.018086,0.019622,0.018482
2013-05-31,1630.74,0.020763,0.02312,0.020441
2013-06-28,1606.28,-0.014999,-0.013601,-0.015262
2013-07-31,1685.73,0.049462,0.050672,0.049287
2013-08-30,1632.97,-0.031298,-0.029207,-0.031638
2013-09-30,1681.55,0.02975,0.03166,0.030064
2013-10-31,1756.54,0.044596,0.046268,0.044953
2013-11-29,1805.81,0.02805,0.030817,0.028398
2013-12-31,1848.36,0.023563,0.02595,0.024196
2014-01-31,1782.59,-0.035583,-0.034666,-0.035731
2014-02-28,1859.45,0.043117,0.045757,0.043194
2014-03-31,1872.34,0.006932,0.008056,0.006537
2014-04-30,1883.95,0.006201,0.006555,0.005388
2014-05-30,1923.57,0.02103,0.023309,0.020895
2014-06-30,1960.23,0.019058,0.020635,0.019048
2014-07-31,1930.67,-0.01508,-0.013974,-0.015279
2014-08-29,2003.37,0.037655,0.039777,0.037446
2014-09-30,1972.29,-0.015514,-0.013928,-0.015467
2014-10-31,2018.05,0.023202,0.023972,0.0228
2014-11-28,2067.56,0.024534,0.027631,0.025159
2014-12-31,2058.9,-0.004189,-0.002473,-0.004249
2015-01-30,1994.99,-0.031041,-0.02943,-0.030468
2015-02-27,2104.5,0.054893,0.056976,0.054305
2015-03-31,2067.89,-0.017396,-0.014993,-0.016628
2015-04-30,2085.51,0.008521,0.009101,0.008004
2015-05-29,2107.39,0.010491,0.012522,0.010141
2015-06-30,2063.11,-0.021012,-0.019343,-0.021021
2015-07-31,2103.84,0.019742,0.021297,0.020101
2015-08-31,1972.18,-0.062581,-0.060073,-0.062419
2015-09-30,1920.03,-0.026443,-0.024548,-0.026258
2015-10-30,2079.36,0.082983,0.083449,0.082049
2015-11-30,2080.41,0.000505,0.003373,0.000817
2015-12-31,2043.94,-0.01753,-0.015247,-0.017076
2016-01-29,1940.24,-0.050735,-0.0491,-0.05025
2016-02-29,1932.23,-0.004128,-0.001742,-0.004457
2016-03-31,2059.74,0.065991,0.06734,0.065146
2016-04-29,2065.3,0.002699,0.003747,0.002576
2016-05-31,2096.96,0.01533,0.018487,0.015886
2016-06-30,2098.86,0.000906,0.002675,0.001002
2016-07-29,2173.6,0.03561,0.036571,0.035324
2016-08-31,2170.95,-0.001219,0.001247,-0.001396
2016-09-30,2168.27,-0.001234,0.000446,-0.001033
2016-10-31,2126.15,-0.019426,-0.017944,-0.019193
2016-11-30,2198.81,0.034175,0.035812,0.03303
2016-12-30,2238.83,0.018201,0.019204,0.017577
2017-01-31,2278.87,0.017884,0.019384,0.018311
2017-02-28,2363.64,0.037198,0.039459,0.037052
2017-03-31,2362.72,-0.000389,0.001665,5.5e-05
2017-04-28,2384.2,0.009091,0.010591,0.009439
2017-05-31,2411.8,0.011576,0.014552,0.01192
2017-06-30,2423.41,0.004814,0.005798,0.004364
2017-07-31,2470.3,0.019349,0.020696,0.019162
2017-08-31,2471.65,0.000546,0.002238,-0.000324
2017-09-29,2519.36,0.019303,0.02005,0.018742
2017-10-31,2575.26,0.022188,0.024132,0.023006
2017-11-30,2647.58,0.028083,0.031389,0.02886
2017-12-29,2673.61,0.009832,0.011149,0.009851
2018-01-31,2823.81,0.056179,0.05806,0.057018
2018-02-28,2713.83,-0.038947,-0.037661,-0.039702
2018-03-29,2640.87,-0.026885,-0.025459,-0.027092
2018-04-30,2648.05,0.002719,0.00377,0.002656
2018-05-31,2705.27,0.021608,0.0238,0.021317
2018-06-29,2718.37,0.004842,0.00684,0.005507
2018-07-31,2816.29,0.036022,0.037144,0.03597
2018-08-31,2901.52,0.030263,0.032938,0.030647
2018-09-28,2913.98,0.004294,0.005138,0.003758
2018-10-31,2711.74,-0.069403,-0.068409,-0.069492
2018-11-30,2760.17,0.017859,0.019752,0.017259
2018-12-31,2506.85,-0.091777,-0.090646,-0.092188
2019-01-31,2704.1,0.078684,0.081409,0.080024
2019-02-28,2784.49,0.029729,0.031708,0.029398
2019-03-29,2834.4,0.017924,0.019531,0.018007
2019-04-30,2945.83,0.039313,0.04063,0.039469
2019-05-31,2752.06,-0.065778,-0.063187,-0.065503
2019-06-28,2941.76,0.06893,0.069561,0.068056
2019-07-31,2980.38,0.013128,0.014603,0.013367
2019-08-30,2926.46,-0.018092,-0.016085,-0.018377
2019-09-30,2976.74,0.017181,0.018791,0.017272
2019-10-31,3037.56,0.020432,0.021621,0.020442
2019-11-29,3140.98,0.034047,0.036206,0.033979
2019-12-31,3230.78,0.02859,0.029787,0.028136
2020-01-31,3225.52,-0.001628,0.000108,-0.001129
2020-02-28,2954.22,-0.084111,-0.081872,-0.08408
2020-03-31,2584.59,-0.125119,-0.121997,-0.123686
2020-04-30,2912.43,0.126844,0.12889,0.127654
2020-05-29,3044.31,0.045282,0.047818,0.045587
2020-06-30,3100.29,0.018388,0.020348,0.018885
2020-07-31,3271.12,0.055101,0.05691,0.055682
2020-08-31,3500.31,0.070065,0.072068,0.070308
2020-09-30,3363.0,-0.039228,-0.038151,-0.039366
2020-10-30,3269.96,-0.027666,-0.026409,-0.027507
2020-11-30,3621.63,0.107546,0.109404,0.107624
2020-12-31,3756.07,0.037121,0.041572,0.040138
2021-01-29,3714.24,-0.011137,-0.010052,-0.01109
2021-02-26,3811.15,0.026092,0.026104,0.024631
2021-03-31,3972.89,0.042439,0.043314,0.04197
2021-04-30,4181.17,0.052425,0.053904,0.052992
2021-05-28,4204.11,0.005487,0.006208,0.004737
2021-06-30,4297.5,0.022214,0.023682,0.022564
2021-07-30,4395.26,0.022748,0.024305,0.023309
2021-08-31,4522.68,0.02899,0.0306,0.029205
2021-09-30,4307.54,-0.047569,-0.046077,-0.047152
2021-10-29,4605.38,0.069144,0.07051,0.069627
2021-11-30,4567.0,-0.008334,-0.007256,-0.008666
2021-12-31,4766.18,0.043613,0.043485,0.042285
2022-01-31,4515.55,-0.052585,-0.052243,-0.053088
2022-02-28,4373.94,-0.031361,-0.029293,-0.0307
2022-03-31,4530.41,0.035773,0.037925,0.036605
2022-04-29,4131.93,-0.087957,-0.087577,-0.088393
2022-05-31,4132.15,5.3e-05,0.000374,-0.001355
2022-06-30,3785.38,-0.08392,-0.081683,-0.083126
2022-07-29,4130.29,0.091116,0.093766,0.092675
2022-08-31,3955.0,-0.04244,-0.040295,-0.042052
2022-09-30,3585.62,-0.093396,-0.091495,-0.092876
2022-10-31,3871.98,0.079864,0.080249,0.079197
2022-11-30,4080.11,0.053753,0.054165,0.052157
2022-12-30,3839.5,-0.058972,-0.058784,-0.06017
2023-01-31,4076.6,0.061753,0.06381,0.062777
2023-02-28,3970.15,-0.026112,-0.024265,-0.025993
2023-03-31,4109.31,0.035052,0.037479,0.035871
2023-04-28,4169.48,0.014642,0.015015,0.014065
2023-05-31,4179.83,0.002482,0.005306,0.003474
2023-06-30,4450.38,0.064728,0.066952,0.065653
2023-07-31,4588.96,0.031139,0.0317,0.030745
2023-08-31,4507.66,-0.017716,-0.015424,-0.017192
2023-09-29,4288.05,-0.048719,-0.047566,-0.048621
2023-10-31,4193.8,-0.02198,-0.02104,-0.022006
2023-11-30,4567.8,0.089179,0.090804,0.088667
2023-12-29,4769.83,0.044229,0.045506,0.044157
2024-01-31,4845.65,0.015896,0.015831,0.014936
2024-02-29,5096.27,0.051721,0.053031,0.051399
2024-03-28,5254.35,0.031019,0.032211,0.031069
2024-04-30,5035.69,-0.041615,-0.0398,-0.040584
2024-05-31,5277.51,0.048021,0.049431,0.04789
2024-06-28,5460.48,0.03467,0.037199,0.036012
2024-07-31,5522.3,0.011321,0.012148,0.011297
2024-08-30,5648.4,0.022835,0.024283,0.022898
2024-09-30,5762.48,0.020197,0.022821,0.021707
2024-10-31,5705.45,-0.009897,-0.00869,-0.009523
2024-11-29,6032.38,0.057301,0.06042,0.059016
2024-12-31,5881.63,-0.02499,-0.023445,-0.024621
