Date,TSLA,TSLL
2011-09-16,1.7200000286102295,
2011-09-19,1.718000054359436,
2011-09-20,1.7339999675750732,
2011-09-21,1.7233330011367798,
2011-09-22,1.7086670398712158,
2011-09-23,1.7586669921875,
2011-09-26,1.7013330459594727,
2011-09-27,1.746000051498413,
2011-09-28,1.6393330097198486,
2011-09-29,1.6080000400543213,
2011-09-30,1.6260000467300415,
2011-10-03,1.5820000171661377,
2011-10-04,1.5773329734802246,
2011-10-05,1.6913330554962158,
2011-10-06,1.797333002090454,
2011-10-07,1.7993329763412476,
2011-10-10,1.858667016029358,
2011-10-11,1.8406670093536377,
2011-10-12,1.8533329963684082,
2011-10-13,1.8626669645309448,
2011-10-14,1.8700000047683716,
2011-10-17,1.8279999494552612,
2011-10-18,1.8893330097198486,
2011-10-19,1.8380000591278076,
2011-10-20,1.8226670026779175,
2011-10-21,1.8686670064926147,
2011-10-24,1.9033329486846924,
2011-10-25,1.8833329677581787,
2011-10-26,1.8653329610824585,
2011-10-27,1.9173330068588257,
2011-10-28,1.9913330078125,
2011-10-31,1.9579999446868896,
2011-11-01,1.925333023071289,
2011-11-02,1.9140000343322754,
2011-11-03,2.1640000343322754,
2011-11-04,2.1540000438690186,
2011-11-07,2.0846669673919678,
2011-11-08,2.122667074203491,
2011-11-09,2.058666944503784,
2011-11-10,2.0886669158935547,
2011-11-11,2.2426669597625732,
2011-11-14,2.2146670818328857,
2011-11-15,2.26200008392334,
2011-11-16,2.3293330669403076,
2011-11-17,2.245332956314087,
2011-11-18,2.173332929611206,
2011-11-21,2.117332935333252,
2011-11-22,2.138000011444092,
2011-11-23,2.0966670513153076,
2011-11-25,2.1106669902801514,
2011-11-28,2.1706669330596924,
2011-11-29,2.1166670322418213,
2011-11-30,2.1826670169830322,
2011-12-01,2.173332929611206,
2011-12-02,2.2200000286102295,
2011-12-05,2.2946670055389404,
2011-12-06,2.324666976928711,
2011-12-07,2.2793331146240234,
2011-12-08,2.059333086013794,
2011-12-09,2.069333076477051,
2011-12-12,2.0273330211639404,
2011-12-13,1.963333010673523,
2011-12-14,1.9019999504089355,
2011-12-15,1.9079999923706055,
2011-12-16,1.8666670322418213,
2011-12-19,1.850000023841858,
2011-12-20,1.8600000143051147,
2011-12-21,1.8380000591278076,
2011-12-22,1.8513330221176147,
2011-12-23,1.8600000143051147,
2011-12-27,1.9046670198440552,
2011-12-28,1.9006669521331787,
2011-12-29,1.9153330326080322,
2011-12-30,1.9040000438690186,
2012-01-03,1.871999979019165,
2012-01-04,1.8473329544067383,
2012-01-05,1.8079999685287476,
2012-01-06,1.7940000295639038,
2012-01-09,1.8166669607162476,
2012-01-10,1.841333031654358,
2012-01-11,1.8819999694824219,
2012-01-12,1.8833329677581787,
2012-01-13,1.519333004951477,
2012-01-17,1.773332953453064,
2012-01-18,1.7873330116271973,
2012-01-19,1.784000039100647,
2012-01-20,1.773332953453064,
2012-01-23,1.7846670150756836,
2012-01-24,1.8279999494552612,
2012-01-25,1.8646670579910278,
2012-01-26,1.929332971572876,
2012-01-27,1.9553329944610596,
2012-01-30,1.9713330268859863,
2012-01-31,1.937999963760376,
2012-02-01,1.972000002861023,
2012-02-02,2.016666889190674,
2012-02-03,2.076667070388794,
2012-02-06,2.119999885559082,
2012-02-07,2.1066670417785645,
2012-02-08,2.128667116165161,
2012-02-09,2.171999931335449,
2012-02-10,2.0733330249786377,
2012-02-13,2.0993330478668213,
2012-02-14,2.2113330364227295,
2012-02-15,2.240000009536743,
2012-02-16,2.2786669731140137,
2012-02-17,2.3313329219818115,
2012-02-21,2.299999952316284,
2012-02-22,2.2813329696655273,
2012-02-23,2.302000045776367,
2012-02-24,2.25,
2012-02-27,2.2413330078125,
2012-02-28,2.253999948501587,
2012-02-29,2.2273330688476562,
2012-03-01,2.2939999103546143,
2012-03-02,2.2693328857421875,
2012-03-05,2.251332998275757,
2012-03-06,2.2073330879211426,
2012-03-07,2.2079999446868896,
2012-03-08,2.204667091369629,
2012-03-09,2.315999984741211,
2012-03-12,2.4006669521331787,
2012-03-13,2.4059998989105225,
2012-03-14,2.3526670932769775,
2012-03-15,2.3333330154418945,
2012-03-16,2.3546669483184814,
2012-03-19,2.3320000171661377,
2012-03-20,2.330667018890381,
2012-03-21,2.3433330059051514,
2012-03-22,2.293333053588867,
2012-03-23,2.2720000743865967,
2012-03-26,2.493333101272583,
2012-03-27,2.5293331146240234,
2012-03-28,2.5233330726623535,
2012-03-29,2.4886670112609863,
2012-03-30,2.4826669692993164,
2012-04-02,2.438667058944702,
2012-04-03,2.5339999198913574,
2012-04-04,2.3333330154418945,
2012-04-05,2.2986669540405273,
2012-04-09,2.2100000381469727,
2012-04-10,2.1640000343322754,
2012-04-11,2.2060000896453857,
2012-04-12,2.22933292388916,
2012-04-13,2.239332914352417,
2012-04-16,2.1500000953674316,
2012-04-17,2.1493330001831055,
2012-04-18,2.177333116531372,
2012-04-19,2.2106668949127197,
2012-04-20,2.2106668949127197,
2012-04-23,2.129333019256592,
2012-04-24,2.121332883834839,
2012-04-25,2.194000005722046,
2012-04-26,2.2326669692993164,
2012-04-27,2.2226669788360596,
2012-04-30,2.208667039871216,
2012-05-01,2.252000093460083,
2012-05-02,2.262666940689087,
2012-05-03,2.1640000343322754,
2012-05-04,2.121999979019165,
2012-05-07,2.1646668910980225,
2012-05-08,2.012666940689087,
2012-05-09,2.003999948501587,
2012-05-10,2.1973330974578857,
2012-05-11,2.1500000953674316,
2012-05-14,2.003999948501587,
2012-05-15,1.9620000123977661,
2012-05-16,1.9453330039978027,
2012-05-17,1.9046670198440552,
2012-05-18,1.8373329639434814,
2012-05-21,1.9179999828338623,
2012-05-22,2.053333044052124,
2012-05-23,2.068000078201294,
2012-05-24,2.018666982650757,
2012-05-25,1.987333059310913,
2012-05-29,2.1126670837402344,
2012-05-30,2.0273330211639404,
2012-05-31,1.9666670560836792,
2012-06-01,1.8766670227050781,
2012-06-04,1.858667016029358,
2012-06-05,1.8606669902801514,
2012-06-06,1.9479999542236328,
2012-06-07,1.9286669492721558,
2012-06-08,2.0053329467773438,
2012-06-11,1.9413330554962158,
2012-06-12,1.9773329496383667,
2012-06-13,1.9846669435501099,
2012-06-14,1.9593329429626465,
2012-06-15,1.99399995803833,
2012-06-18,2.122667074203491,
2012-06-19,2.1393330097198486,
2012-06-20,2.252000093460083,
2012-06-21,2.1459999084472656,
2012-06-22,2.25266695022583,
2012-06-25,2.2073330879211426,
2012-06-26,2.107332944869995,
2012-06-27,2.130666971206665,
2012-06-28,2.0940001010894775,
2012-06-29,2.0859999656677246,
2012-07-02,2.0266671180725098,
2012-07-03,2.0439999103546143,
2012-07-05,2.0820000171661377,
2012-07-06,2.065999984741211,
2012-07-09,2.0993330478668213,
2012-07-10,2.0846669673919678,
2012-07-11,2.1006669998168945,
2012-07-12,2.180000066757202,
2012-07-13,2.2833330631256104,
2012-07-16,2.3973329067230225,
2012-07-17,2.2233328819274902,
2012-07-18,2.1433329582214355,
2012-07-19,2.1513330936431885,
2012-07-20,2.119333028793335,
2012-07-23,2.0439999103546143,
2012-07-24,1.9893330335617065,
2012-07-25,1.9299999475479126,
2012-07-26,1.8753329515457153,
2012-07-27,1.9673329591751099,
2012-07-30,1.8233330249786377,
2012-07-31,1.8279999494552612,
2012-08-01,1.75,
2012-08-02,1.7400000095367432,
2012-08-03,1.8179999589920044,
2012-08-06,1.8846670389175415,
2012-08-07,2.016666889190674,
2012-08-08,1.9393329620361328,
2012-08-09,1.9606670141220093,
2012-08-10,1.996000051498413,
2012-08-13,2.078000068664551,
2012-08-14,1.9613330364227295,
2012-08-15,1.9600000381469727,
2012-08-16,2.0199999809265137,
2012-08-17,2.000667095184326,
2012-08-20,1.9673329591751099,
2012-08-21,1.9406670331954956,
2012-08-22,1.9966670274734497,
2012-08-23,2.0486669540405273,
2012-08-24,1.9666670560836792,
2012-08-27,1.8880000114440918,
2012-08-28,1.9126670360565186,
2012-08-29,1.8940000534057617,
2012-08-30,1.8940000534057617,
2012-08-31,1.901332974433899,
2012-09-04,1.8760000467300415,
2012-09-05,1.8626669645309448,
2012-09-06,1.9033329486846924,
2012-09-07,1.9566669464111328,
2012-09-10,1.824666976928711,
2012-09-11,1.8533329963684082,
2012-09-12,1.8853329420089722,
2012-09-13,1.9653329849243164,
2012-09-14,2.0260000228881836,
2012-09-17,2.169332981109619,
2012-09-18,2.0893330574035645,
2012-09-19,2.069999933242798,
2012-09-20,2.059999942779541,
2012-09-21,2.001332998275757,
2012-09-24,2.0439999103546143,
2012-09-25,1.843999981880188,
2012-09-26,1.8359999656677246,
2012-09-27,1.8993330001831055,
2012-09-28,1.9520000219345093,
2012-10-01,1.944000005722046,
2012-10-02,1.9866670370101929,
2012-10-03,1.9533330202102661,
2012-10-04,1.9600000381469727,
2012-10-05,1.9259999990463257,
2012-10-08,1.9500000476837158,
2012-10-09,1.891332983970642,
2012-10-10,1.8933329582214355,
2012-10-11,1.8880000114440918,
2012-10-12,1.8426669836044312,
2012-10-15,1.8220000267028809,
2012-10-16,1.8706669807434082,
2012-10-17,1.9213329553604126,
2012-10-18,1.869333028793335,
2012-10-19,1.8493330478668213,
2012-10-22,1.8566670417785645,
2012-10-23,1.8926670551300049,
2012-10-24,1.8279999494552612,
2012-10-25,1.8346669673919678,
2012-10-26,1.8253329992294312,
2012-10-31,1.8753329515457153,
2012-11-01,1.9500000476837158,
2012-11-02,1.9279999732971191,
2012-11-05,2.0999999046325684,
2012-11-06,2.076667070388794,
2012-11-07,2.1026670932769775,
2012-11-08,2.0873329639434814,
2012-11-09,2.0213329792022705,
2012-11-12,2.0713329315185547,
2012-11-13,2.107332944869995,
2012-11-14,2.0920000076293945,
2012-11-15,2.0546669960021973,
2012-11-16,2.122667074203491,
2012-11-19,2.194667100906372,
2012-11-20,2.200000047683716,
2012-11-21,2.1646668910980225,
2012-11-23,2.1419999599456787,
2012-11-26,2.1513330936431885,
2012-11-27,2.1433329582214355,
2012-11-28,2.2153329849243164,
2012-11-29,2.246000051498413,
2012-11-30,2.254667043685913,
2012-12-03,2.308000087738037,
2012-12-04,2.259999990463257,
2012-12-05,2.24733304977417,
2012-12-06,2.259999990463257,
2012-12-07,2.2780001163482666,
2012-12-10,2.3046669960021973,
2012-12-11,2.3519999980926514,
2012-12-12,2.3506669998168945,
2012-12-13,2.2406671047210693,
2012-12-14,2.253999948501587,
2012-12-17,2.293333053588867,
2012-12-18,2.305999994277954,
2012-12-19,2.307332992553711,
2012-12-20,2.295332908630371,
2012-12-21,2.266666889190674,
2012-12-24,2.2853329181671143,
2012-12-26,2.239332914352417,
2012-12-27,2.246000051498413,
2012-12-28,2.2146670818328857,
2012-12-31,2.257999897003174,
2013-01-02,2.357332944869995,
2013-01-03,2.318000078201294,
2013-01-04,2.293333053588867,
2013-01-07,2.2893331050872803,
2013-01-08,2.245332956314087,
2013-01-09,2.2426669597625732,
2013-01-10,2.23533296585083,
2013-01-11,2.194000005722046,
2013-01-14,2.2173330783843994,
2013-01-15,2.259999990463257,
2013-01-16,2.2733330726623535,
2013-01-17,2.2920000553131104,
2013-01-18,2.301332950592041,
2013-01-22,2.3459999561309814,
2013-01-23,2.4000000953674316,
2013-01-24,2.4660000801086426,
2013-01-25,2.4653329849243164,
2013-01-28,2.5353329181671143,
2013-01-29,2.5299999713897705,
2013-01-30,2.501332998275757,
2013-01-31,2.500667095184326,
2013-02-01,2.553333044052124,
2013-02-04,2.5160000324249268,
2013-02-05,2.5420000553131104,
2013-02-06,2.611332893371582,
2013-02-07,2.631999969482422,
2013-02-08,2.615999937057495,
2013-02-11,2.561332941055298,
2013-02-12,2.5260000228881836,
2013-02-13,2.563333034515381,
2013-02-14,2.551332950592041,
2013-02-15,2.4693329334259033,
2013-02-19,2.618666887283325,
2013-02-20,2.569333076477051,
2013-02-21,2.3440001010894775,
2013-02-22,2.4073328971862793,
2013-02-25,2.2920000553131104,
2013-02-26,2.295332908630371,
2013-02-27,2.3399999141693115,
2013-02-28,2.322000026702881,
2013-03-01,2.309999942779541,
2013-03-04,2.371999979019165,
2013-03-05,2.4433329105377197,
2013-03-06,2.512666940689087,
2013-03-07,2.5486669540405273,
2013-03-08,2.564666986465454,
2013-03-11,2.6066670417785645,
2013-03-12,2.6080000400543213,
2013-03-13,2.5986669063568115,
2013-03-14,2.456666946411133,
2013-03-15,2.3526670932769775,
2013-03-18,2.3433330059051514,
2013-03-19,2.3386669158935547,
2013-03-20,2.396667003631592,
2013-03-21,2.4006669521331787,
2013-03-22,2.441333055496216,
2013-03-25,2.502000093460083,
2013-03-26,2.5239999294281006,
2013-03-27,2.5439999103546143,
2013-03-28,2.5260000228881836,
2013-04-01,2.9286670684814453,
2013-04-02,2.9560000896453857,
2013-04-03,2.740000009536743,
2013-04-04,2.8006670475006104,
2013-04-05,2.757999897003174,
2013-04-08,2.7886669635772705,
2013-04-09,2.700000047683716,
2013-04-10,2.7906670570373535,
2013-04-11,2.9059998989105225,
2013-04-12,2.9166669845581055,
2013-04-15,2.886667013168335,
2013-04-16,3.0393331050872803,
2013-04-17,3.0299999713897705,
2013-04-18,3.131333112716675,
2013-04-19,3.188667058944702,
2013-04-22,3.3459999561309814,
2013-04-23,3.4006669521331787,
2013-04-24,3.361999988555908,
2013-04-25,3.4666669368743896,
2013-04-26,3.413332939147949,
2013-04-29,3.6626670360565186,
2013-04-30,3.5993330478668213,
2013-05-01,3.552000045776367,
2013-05-02,3.607332944869995,
2013-05-03,3.636667013168335,
2013-05-06,3.9666669368743896,
2013-05-07,3.700666904449463,
2013-05-08,3.7193329334259033,
2013-05-09,4.626667022705078,
2013-05-10,5.117332935333252,
2013-05-13,5.853332996368408,
2013-05-14,5.549333095550537,
2013-05-15,5.656000137329102,
2013-05-16,6.150000095367432,
2013-05-17,6.099999904632568,
2013-05-20,5.995999813079834,
2013-05-21,5.8393330574035645,
2013-05-22,5.815999984741211,
2013-05-23,6.182000160217285,
2013-05-24,6.4720001220703125,
2013-05-28,7.355332851409912,
2013-05-29,6.975333213806152,
2013-05-30,6.99666690826416,
2013-05-31,6.517333030700684,
2013-06-03,6.172667026519775,
2013-06-04,6.322667121887207,
2013-06-05,6.357999801635742,
2013-06-06,6.489999771118164,
2013-06-07,6.802667140960693,
2013-06-10,6.670000076293945,
2013-06-11,6.297999858856201,
2013-06-12,6.51533317565918,
2013-06-13,6.545332908630371,
2013-06-14,6.686666965484619,
2013-06-17,6.813333034515381,
2013-06-18,6.892666816711426,
2013-06-19,6.97866678237915,
2013-06-20,6.710000038146973,
2013-06-21,6.636666774749756,
2013-06-24,6.765999794006348,
2013-06-25,6.826666831970215,
2013-06-26,7.047999858856201,
2013-06-27,7.283332824707031,
2013-06-28,7.157332897186279,
2013-07-01,7.811999797821045,
2013-07-02,7.8546671867370605,
2013-07-03,7.682666778564453,
2013-07-05,8.005999565124512,
2013-07-08,8.107333183288574,
2013-07-09,8.229999542236328,
2013-07-10,8.15133285522461,
2013-07-11,8.37399959564209,
2013-07-12,8.65999984741211,
2013-07-15,8.484000205993652,
2013-07-16,7.269999980926514,
2013-07-17,8.016667366027832,
2013-07-18,7.935332775115967,
2013-07-19,7.97866678237915,
2013-07-22,8.161999702453613,
2013-07-23,8.182666778564453,
2013-07-24,8.113332748413086,
2013-07-25,8.271332740783691,
2013-07-26,8.62600040435791,
2013-07-29,8.974666595458984,
2013-07-30,8.78266716003418,
2013-07-31,8.95199966430664,
2013-08-01,9.036666870117188,
2013-08-02,9.199999809265137,
2013-08-05,9.645333290100098,
2013-08-06,9.476667404174805,
2013-08-07,8.9486665725708,
2013-08-08,10.232000350952148,
2013-08-09,10.199999809265137,
2013-08-12,9.825332641601562,
2013-08-13,9.695332527160645,
2013-08-14,9.290666580200195,
2013-08-15,9.311332702636719,
2013-08-16,9.466667175292969,
2013-08-19,9.65999984741211,
2013-08-20,9.972000122070312,
2013-08-21,9.857333183288574,
2013-08-22,10.473333358764648,
2013-08-23,10.78933334350586,
2013-08-26,10.947999954223633,
2013-08-27,11.133999824523926,
2013-08-28,11.096667289733887,
2013-08-29,11.070667266845703,
2013-08-30,11.266667366027832,
2013-09-03,11.262666702270508,
2013-09-04,11.374667167663574,
2013-09-05,11.328666687011719,
2013-09-06,11.131333351135254,
2013-09-09,10.713333129882812,
2013-09-10,11.091333389282227,
2013-09-11,10.90133285522461,
2013-09-12,10.995332717895508,
2013-09-13,11.03600025177002,
2013-09-16,11.10533332824707,
2013-09-17,11.081999778747559,
2013-09-18,11.08133316040039,
2013-09-19,11.861332893371582,
2013-09-20,12.22599983215332,
2013-09-23,12.074000358581543,
2013-09-24,12.155332565307617,
2013-09-25,12.349332809448242,
2013-09-26,12.576000213623047,
2013-09-27,12.726667404174805,
2013-09-30,12.891332626342773,
2013-10-01,12.866666793823242,
2013-10-02,12.063332557678223,
2013-10-03,11.553999900817871,
2013-10-04,12.065333366394043,
2013-10-07,12.204667091369629,
2013-10-08,11.648667335510254,
2013-10-09,11.251999855041504,
2013-10-10,11.528667449951172,
2013-10-11,11.91333293914795,
2013-10-14,11.981332778930664,
2013-10-15,12.262666702270508,
2013-10-16,12.237333297729492,
2013-10-17,12.186667442321777,
2013-10-18,12.226667404174805,
2013-10-21,11.506667137145996,
2013-10-22,11.435999870300293,
2013-10-23,10.966667175292969,
2013-10-24,11.543333053588867,
2013-10-25,11.310667037963867,
2013-10-28,10.857333183288574,
2013-10-29,10.964667320251465,
2013-10-30,10.614666938781738,
