Date,CAT,EUR=X,JPY=X
2016-04-01,61.25363540649414,0.8787599802017212,112.4800033569336
2016-04-04,60.40011215209961,0.8779600262641907,111.72200012207031
2016-04-05,60.01722717285156,0.8780400156974792,111.25
2016-04-06,60.001285552978516,0.8785799741744995,110.37799835205078
2016-04-07,59.16370391845703,0.8768100142478943,109.6989974975586
2016-04-08,59.30729675292969,0.8791999816894531,108.427001953125
2016-04-11,59.5306282043457,0.8769599795341492,108.31099700927734
2016-04-12,60.70323181152344,0.8762000203132629,107.93000030517578
2016-04-13,63.12019348144531,0.878350019454956,108.63999938964844
2016-04-14,63.056365966796875,0.8866000175476074,109.41999816894531
2016-04-15,63.152099609375,0.8873100280761719,109.31600189208984
2016-04-18,63.2159309387207,0.8849599957466125,108.01699829101562
2016-04-19,64.1252670288086,0.8842499852180481,109.072998046875
2016-04-20,63.60678482055664,0.8803099989891052,109.23999786376953
2016-04-21,63.35707473754883,0.8845599889755249,109.83799743652344
2016-04-22,63.08323287963867,0.8855800032615662,109.43699645996094
2016-04-25,61.850887298583984,0.8901500105857849,111.43599700927734
2016-04-26,62.5435791015625,0.8873900175094604,111.13600158691406
2016-04-27,63.373191833496094,0.8850299715995789,111.2300033569336
2016-04-28,62.624114990234375,0.8826900124549866,111.5199966430664
2016-04-29,62.59994888305664,0.8805999755859375,108.07599639892578
2016-05-02,62.69659423828125,0.8723700046539307,106.4530029296875
2016-05-03,61.50453567504883,0.867680013179779,106.39600372314453
2016-05-04,59.79697036743164,0.8692600131034851,106.68000030517578
2016-05-05,58.629051208496094,0.8700900077819824,106.91999816894531
2016-05-06,59.088165283203125,0.8767300248146057,107.2750015258789
2016-05-09,57.01009750366211,0.8781200051307678,107.36000061035156
2016-05-10,58.403526306152344,0.8781200051307678,108.33100128173828
2016-05-11,58.339088439941406,0.8791700005531311,109.19400024414062
2016-05-12,57.751121520996094,0.8751199841499329,108.41500091552734
2016-05-13,56.43822479248047,0.8789700269699097,109.0999984741211
2016-05-16,56.945648193359375,0.8836299777030945,108.66100311279297
2016-05-17,57.227561950683594,0.8837000131607056,109.08000183105469
2016-05-18,56.8570442199707,0.8837000131607056,108.94999694824219
2016-05-19,55.9227294921875,0.8910300135612488,110.13999938964844
2016-05-20,56.277137756347656,0.8923799991607666,109.88099670410156
2016-05-23,56.70402145385742,0.8911299705505371,110.05000305175781
2016-05-24,57.2597770690918,0.8915799856185913,109.3740005493164
2016-05-25,58.45185852050781,0.8978300094604492,110.16999816894531
2016-05-26,58.05717849731445,0.8961399793624878,110.11100006103516
2016-05-27,57.96052551269531,0.8934900164604187,109.71299743652344
2016-05-30,,0.9000899791717529,110.7699966430664
2016-05-31,58.403526306152344,0.8969900012016296,110.84100341796875
2016-06-01,58.21021270751953,0.8979899883270264,110.66999816894531
2016-06-02,59.297611236572266,0.8937299847602844,109.47699737548828
2016-06-03,60.44134521484375,0.8967000246047974,108.86000061035156
2016-06-06,61.55284881591797,0.8809800148010254,106.72100067138672
2016-06-07,61.86699295043945,0.8799700140953064,107.43800354003906
2016-06-08,62.91410446166992,0.8804500102996826,107.25399780273438
2016-06-09,62.14889907836914,0.8766499757766724,106.77999877929688
2016-06-10,61.23871612548828,0.8837800025939941,107.08999633789062
2016-06-13,60.594383239746094,0.889680027961731,106.50399780273438
2016-06-14,60.29637145996094,0.8856599926948547,106.22599792480469
2016-06-15,60.46548843383789,0.8918200135231018,106.08699798583984
2016-06-16,60.40105056762695,0.8878899812698364,105.8499984741211
2016-06-17,61.15818786621094,0.888729989528656,104.74299621582031
2016-06-20,61.5609016418457,0.8811299800872803,104.64800262451172
2016-06-21,61.6092414855957,0.8831599950790405,103.8239974975586
2016-06-22,61.5609016418457,0.8888400197029114,104.66999816894531
2016-06-23,63.0026969909668,0.8827499747276306,104.6500015258789
2016-06-24,58.822357177734375,0.883080005645752,104.89600372314453
2016-06-27,57.493370056152344,0.9061300158500671,102.12699890136719
2016-06-28,58.41158676147461,0.9078500270843506,101.81199645996094
2016-06-29,59.78890609741211,0.9030200242996216,102.70099639892578
2016-06-30,61.06153106689453,0.8986300230026245,102.77799987792969
2016-07-01,61.57703399658203,0.900409996509552,103.072998046875
2016-07-04,,0.898389995098114,102.48799896240234
2016-07-05,59.909732818603516,0.8971800208091736,102.51799774169922
2016-07-06,60.27219772338867,0.9037500023841858,101.14099884033203
2016-07-07,60.449398040771484,0.9009799957275391,101.1500015258789
2016-07-08,62.31804275512695,0.903689980506897,100.79000091552734
2016-07-11,62.66439437866211,0.9054700136184692,100.69200134277344
2016-07-12,64.27530670166016,0.9043200016021729,102.52400207519531
2016-07-13,64.18672180175781,0.9039199948310852,104.75599670410156
2016-07-14,64.48472595214844,0.9013100266456604,104.07599639892578
2016-07-15,65.00019073486328,0.900409996509552,105.19100189208984
2016-07-18,64.91075134277344,0.9047200083732605,105.45899963378906
2016-07-19,64.84571075439453,0.903190016746521,106.14600372314453
2016-07-20,64.80502319335938,0.9079700112342834,106.13700103759766
2016-07-21,65.06526947021484,0.907480001449585,107.2040023803711
2016-07-22,64.5529556274414,0.9063799977302551,105.81099700927734
2016-07-25,63.9918327331543,0.9115399718284607,106.32599639892578
2016-07-26,67.2934799194336,0.909820020198822,105.5780029296875
2016-07-27,68.39131927490234,0.910099983215332,104.8489990234375
2016-07-28,67.43174743652344,0.9030600190162659,104.95099639892578
2016-07-29,67.30159759521484,0.9021700024604797,104.74500274658203
2016-08-01,66.64291381835938,0.8954100012779236,102.33200073242188
2016-08-02,66.06552124023438,0.8954100012779236,102.35900115966797
2016-08-03,66.70795440673828,0.8913400173187256,101.06800079345703
2016-08-04,66.49652862548828,0.8967400193214417,101.33699798583984
2016-08-05,67.13897705078125,0.8980900049209595,101.1989974975586
2016-08-08,67.85459899902344,0.9017500281333923,102.1449966430664
2016-08-09,67.35852813720703,0.9022300243377686,102.28800201416016
2016-08-10,67.212158203125,0.899619996547699,101.91500091552734
2016-08-11,67.69194793701172,0.8939399719238281,101.13300323486328
2016-08-12,67.49676513671875,0.8977400064468384,101.80799865722656
2016-08-15,68.43196868896484,0.8955000042915344,101.28299713134766
2016-08-16,68.54582214355469,0.8941299915313721,101.23999786376953
2016-08-17,68.6434326171875,0.8868399858474731,100.19999694824219
2016-08-18,67.80580139160156,0.8850399851799011,99.90599822998047
2016-08-19,68.17986297607422,0.8810999989509583,100.11199951171875
2016-08-22,67.97657012939453,0.8851000070571899,100.55400085449219
2016-08-23,68.31812286376953,0.8834499716758728,100.2509994506836
2016-08-24,67.61876678466797,0.8848900198936462,100.31099700927734
2016-08-25,67.36666870117188,0.8877999782562256,100.552001953125
2016-08-26,67.22028350830078,0.885699987411499,100.55500030517578
2016-08-29,67.57808685302734,0.8928999900817871,101.91999816894531
2016-08-30,67.07389831542969,0.8934299945831299,101.80899810791016
2016-08-31,66.64291381835938,0.8966000080108643,102.86799621582031
2016-09-01,66.23629760742188,0.8960000276565552,103.302001953125
2016-09-02,66.43146514892578,0.892799973487854,103.25800323486328
2016-09-05,,0.8959000110626221,103.93399810791016
2016-09-06,66.74862670898438,0.8966000080108643,103.51000213623047
